,Symbol,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM,Cluster
94,HNR1.DE,0.0,0.0,0.85,2.49,5.925629483589986,16.26009449600006,14.934248003445266,1.4308849442635356,0.2865228549309097,3.1225604996096803,0
95,AOF.DE,0.716673,0.7064560000000001,1.0376100000000001,0.95921,38.48327974126098,84.61458888307828,36.915233456026094,45.043950069096745,2.511885354455164,0.9807692307692308,1
97,TII.DE,0.642791,0.627215,1.4886700000000002,1.24496,18.50720522187503,59.408042168674704,23.438467023172908,15.4815306122449,0.7846947549441099,2.8199906000313333,1
98,SAP.DE,0.708735,0.693145,0.73452,0.6843,47.25776975376451,233.13475667189948,32.66758468983722,5.123929199875789,0.4627814656805416,1.2543664655446174,1
99,KMY.DE,0.398309,0.371531,1.9918099999999999,1.91805,8.809355714708632,49.11628893905193,17.00548339194998,162.37698507462684,1.1651517962035491,3.331238214959145,0
100,MRK.DE,0.609128,0.62151,0.66701,1.05,36.6598017160811,58.024867443609025,38.44921821352313,3.004179267600933,0.3861987129752179,1.0462776659959758,1
102,JNJ.DE,0.6411979999999999,0.642397,1.36035,1.36035,14.007081467113562,43.182020725388604,19.054465353499825,5.1610255962399565,0.4931809571915646,3.214695752009185,1
103,WMT.DE,0.254483,0.24213,2.27388,1.40049,13.868193483429165,103.66244484197972,19.429105336686227,4.616702164387201,2.2833492008661147,1.7611402359108783,0
104,AFX.DE,0.54419,0.556329,0.05905,0.71,72.60653047097688,104.58443971126086,51.79915570746217,7.442243706025738,1.0235808204456824,1.0717230008244023,1
105,PRG.DE,0.510736,0.50517,1.07185,1.1162100000000001,21.783419717925053,76.00671384024945,24.32424886773624,6.811375292878483,0.5878210439105219,1.9186314921681784,1
106,ZIM.DE,0.65378,0.735677,-0.99903,-2.46247,-277.28694161113924,43.29953279114033,681.8201634877385,2.1494665590049307,0.2971971785720327,0.9917355371900825,1
107,LLY.DE,0.777794,0.7926380000000001,1.5501200000000002,1.59756,12.168097922283009,72.38461029070922,19.456399850483262,26.706736055119837,0.5468534801153287,2.3875,1
109,PEP.DE,0.5492229999999999,0.555535,1.6482,1.1816200000000001,19.688622083843924,35.79568251199302,23.31472802158784,12.175257731958766,0.7448528373224976,2.4830651989839123,1
110,GDX.DE,0.15274200000000002,0.170077,2.17821,2.43496,4.20587538044227,31.33372241187384,10.348576213235292,2.4318036544276462,0.7675321572219346,3.669724770642202,0
111,CTX.DE,0.846995,0.865756,0.89797,1.42049,13.138144943759944,99.38728399929305,18.936023406355147,-156.20823325783152,0.704159570318598,0.6019951840385276,1
112,SY1.DE,0.400879,0.393315,1.22,1.0566,24.087098963655766,36.221143787936136,26.452237434432913,6.712529493256777,1.1568812651213882,0.8293321693583587,0
113,STO3.DE,0.5578350000000001,0.546918,4.68098,5.67509,1.0337660596381966,9.143136185613008,5.866714085716295,1.5204548069751178,2.740885752664504,3.292682926829269,0
114,VNX.DE,0.473308,0.494805,-0.76663,-0.07502,34884.7750016765,42.215550187667546,-2624.4000366666664,3.5536899616339426,0.3991071852590588,1.3295514979613543,0
118,SIE.DE,0.358906,0.356626,0.67245,0.8035800000000001,29.99397978291495,14.428111426226813,24.480780540239486,2.005120154186529,0.4223737315865195,3.5493265380415,0
119,NKE.DE,0.447517,0.372723,0.9527399999999999,-0.50778,-131.66675967050963,192.55869078947367,65.28383866171005,19.038760407632264,1.12264718263275,0.6668481219379423,0
121,QCI.DE,0.5749029999999999,0.559624,0.74188,0.4066,108.09391975654732,99.32599837000816,44.41435860058309,36.86418632788869,0.6186587478346944,1.766355140186916,1
122,SND.DE,0.39922199999999997,0.39646,1.39,2.53443,5.203118920440669,26.75258911210762,13.251504602398931,2.9294512015713234,1.1229188653643196,2.3831775700934577,0
123,WDP.DE,0.329654,0.33821999999999997,-2.60973,0.2533,-688.2557866007905,95.30385148514851,-175.01252727272728,2.242025714485361,0.33588411213152963,0.8269122345423792,0
124,ANL.DE,0.667917,0.6428520000000001,0.9749,0.72096,48.704538803023006,59.2351380748559,35.048131922092146,3.3089225849836468,0.2555597408244461,2.290950744558992,1
