,Symbol,Exchange,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM
51,WBC.AX,ASX,1.0,1.0,0.33287,0.96473,5.572455387383354,5.512933168316832,5.62856962345211,0.9885596981802043,0.04423032009110619,6.114805472980203
52,WPL.AX,ASX,0.071841,0.490241,-4.29813,-0.08116,75.4120091486619,10.00650361520501,-6.0570218367114785,1.4471602988222698,0.3902755267423015,9.183694130317717
53,GMG.AX,ASX,0.744897,0.625569,0.36829,0.43177,25.837877203780817,87.33019285535222,11.122609811621967,3.0238020528444696,0.20011525448934825,1.6216216216216217
54,NWL.AX,ASX,0.0,0.0,0.09729,0.0864,639.6069140758236,239.03394328540497,55.23267510390476,56.632579941864286,1.94575126014371,0.8117062396466042
55,CTD.AX,ASX,0.0,0.0,-0.36678,0.303,87.48682474250556,142.0071862786746,25.697751428571426,3.7223211997038037,0.9994577723875172,
56,COL.AX,ASX,0.263795,0.251916,0.36657,0.36657,26.41104723361035,14.774408602150539,9.68141086749285,8.932443594646271,4.147157883263393,2.4475809743004
57,AUB.AX,ASX,0.961806,0.959408,0.41537,0.224,59.77123023606798,75.19139599765946,13.43953310254667,2.987024571305041,0.5731058767342081,2.871912693854107
58,FMG.AX,ASX,0.55517,0.549113,0.73835,0.794,8.341629059621843,55.32535556075949,6.6206055379449635,3.964056917209583,0.9738011795879989,6.39784493635828
59,ORI.AX,ASX,0.30469,0.222984,0.4265,0.55531,19.722375733605944,10.90249350051177,10.804804209636519,1.7343396716417911,1.2992070425374638,3.0
60,NST.AX,ASX,0.272719,0.256251,0.17768,0.195,169.4457205590317,70.86636786689844,29.018909308102405,5.5910752346113695,0.8849323802239868,1.323568339715874
61,SFC.AX,ASX,0.246445,0.30635,0.69762,1.00808,4.616154418798389,26.622666503127682,4.672966048784689,1.8835495543965914,1.4772123475271224,5.076142131979696
62,OZL.AX,ASX,0.312663,0.357662,0.2462,0.3707,39.25922358779637,16.662342452727888,14.534606141885899,1.634768687346233,0.5648786558805227,1.5161502966381013
63,BSL.AX,ASX,0.228628,0.232108,-0.17743,0.35997,17.979906142691135,11.303069928812002,6.637746361143576,1.1283894908376764,2.067186837711824,0.954328561690525
64,MP1.AX,ASX,0.508047,0.509244,-0.1924,-0.14,210.64459529325478,-186.74136374098248,-26.773911387199252,10.25523010611706,0.37518738213059527,
65,REH.AX,ASX,0.277015,0.2797,0.21265,0.18578,115.25286886241017,171.93261268126935,20.727546226994765,3.0913514846797283,1.8089594940639686,0.8209402882635553
66,A2M.AX,ASX,0.548647,0.572292,0.27223,0.249,62.74788844750224,94.30838094517217,15.72282386746598,9.33859723277916,2.0857706887072816,
67,TCL.AX,ASX,0.627425,0.606789,-0.10977,0.06956,9188.411071428569,69.06766304347825,635.4224999999999,4.841929133858267,0.2129138166894665,3.369175627240143
68,OCL.AX,ASX,0.952859,0.956881,0.07188,0.0452,1445.281952675005,91.40983759083286,65.16849791282691,37.016031338596044,1.3363547156832,0.7204610951008645
69,FLT.AX,ASX,0.908348,0.936869,-5.70449,0.19465,-22.518063251942056,-8.405805737955959,-4.134015275605575,1.1821727879860788,1.2386274695141315,2.9133284777858703
70,NXT.AX,ASX,0.752547,0.765934,-0.10823,-0.0142,7071.083212730024,340.76528750333426,-92.92303113850853,3.035482408799491,0.1445673095180889,
71,GUD.AX,ASX,0.452612,0.473674,0.19528,0.3047,37.35220733495459,210.336179322702,11.370899848889923,4.2720170926360606,1.3550359388061417,3.935751515264334
72,AGL.AX,ASX,0.310705,0.290082,1.09583,0.49583,8.54575972241794,12.378271696902654,4.37107719296875,1.0393149486687305,1.7271244051665533,7.373965387509406
73,CPU.AX,ASX,0.300322,0.347495,0.19965,0.22998,47.12279040728314,102.23906374181558,10.86127147376035,4.4327842965156234,0.9265560546007205,3.5330261136712755
74,CHC.AX,ASX,0.789233,0.890446,0.06961,0.66711,15.782609932821769,86.01990972151899,10.523082555402615,2.9401094035188926,0.33782657535239335,3.319514570660522
75,LLC.AX,ASX,-0.020177,0.103869,-0.9644,0.55893,107.47593434738366,-9.938461538461539,52.07425301970756,1.1859389025626175,1.5126943881000676,2.6227287066246054
76,JIN.AX,ASX,0.873199,0.973412,0.18171,0.2297,66.25200688145624,35.74656034795216,15.085140049327954,9.997568139484788,1.2674293331385582,2.8445512820512815
77,APE.AX,ASX,0.177711,0.178081,0.032,-0.74696,59.563719643395935,199.39673982800656,-39.76451014270173,4.00105595940995,2.8537387232431826,1.344889420083682
78,ELD.AX,ASX,0.217442,0.188634,0.33709,0.33097,45.20787737048277,-48.12061889335911,12.193653142149756,3.001021623453431,2.114626747779077,2.1518230728033476
79,SUL.AX,ASX,0.449157,0.449948,0.26238,0.28515,33.62058966227198,10.16432055480034,9.589904042484969,2.4136800752547165,1.9947389283269072,
80,CDA.AX,ASX,0.576383,0.552666,0.18568,0.168,114.96455332402219,170.61950088218782,19.435908610451307,8.599841365413145,1.7602043428545422,2.234029705832629
81,TPW.AX,ASX,0.4487,0.44394,0.09395,0.0241,3070.968015986267,777.5710902117916,76.8639560119957,45.30471900346851,4.135048804766079,
82,EMB.AX,ASX,0.248426,0.269955,0.55834,0.441,16.44635641787575,9.532197696737043,7.2434803535486125,1.3370732156472518,3.6261582825232934,3.4782608695652173
83,PBH.AX,ASX,0.543555,0.448222,-0.05611,-0.25889,110.06929650147721,-270.2869210883048,-21.62566730503018,10.176230026992192,0.46624333990557326,
84,APA.AX,ASX,0.727174,0.742007,0.1204,0.14836,141.68024023869975,27.05165918023582,21.019431417621988,3.9453565126223107,0.3116662444599028,5.316017757884973
85,WOR.AX,ASX,0.060345,0.06221,0.10735,0.21878,78.84841251647467,267.27987565714284,17.382711021368845,0.9544086700901208,1.7895463510848126,4.646840148698885
86,IVC.AX,ASX,0.753994,0.761759,-0.14382,0.19296,110.47442054307957,37.59662615610196,20.123560529453492,2.4290001275231363,0.5698801102506343,
87,BXB.AX,ASX,0.484589,0.494161,0.11094,0.1766,46.40708516432548,25.1544364658133,8.411511196951507,5.846006385140038,1.2386491981025525,1.43675411132255
88,CCL.AX,ASX,0.348932,0.369772,-0.01202,0.28508,41.20419689225083,17.58718067812355,11.74661082674112,5.704738229755179,2.0309687798501836,2.4856596558317396
89,CKF.AX,ASX,0.521748,0.531334,0.09264,0.17372,99.50135786120853,33.93047289826719,17.251148439764684,3.393009357916625,1.592038067924324,2.765869174249758
90,LIC.AX,ASX,0.390557,0.432679,0.26521,0.145,74.85688334541524,-193.5356415564123,10.83188209388693,3.638754081538097,0.4572303834892308,0.541871921182266
91,MND.AX,ASX,0.05006,0.085936,0.08469,0.3007,36.589992832671584,61.83225199146515,10.985865376573845,2.487553381993741,4.156600323175974,3.468780971258672
92,DDR.AX,ASX,0.096236,0.090911,0.1708,0.1896,97.18636782960083,77.72316612787355,17.246690804025107,10.911952722550712,6.134483445141744,3.2803180914512926
93,IRE.AX,ASX,0.909867,0.911481,0.149,0.20051,72.79946333522413,32.974001609478044,14.331368798426075,3.210752546947526,1.1187496623078186,3.507271171656687
94,ZIM.AX,ASX,0.511908,0.362993,1.67833,0.75427,3.473733734276457,9.38452430647292,2.6201379760561196,0.8377465194548109,0.8733163510385886,
95,ILU.AX,ASX,0.515017,0.482574,0.267,-0.98806,-378.5400047672832,13.683243594836147,372.4061162162162,5.253155280213496,1.2798297613619092,1.1721611723076923
96,ALQ.AX,ASX,0.0,0.0,-0.01617,0.2792,58.98711748849943,53.30381948858447,16.5817279375,4.2445364850468135,1.193087211682817,1.818181818181818
97,SNZ.AX,ASX,0.908422,0.906248,0.00434,0.36491,19.540852948060024,17.542711490151525,7.101258432351733,1.9694776343278624,0.0895292905799854,1.421161825726141
98,SST.AX,ASX,0.653919,0.794234,0.51854,1.25988,1.990281934335363,5.288468636673727,2.508500919681177,0.3332077170534393,0.7740393609776772,2.1473684210526316
99,MMS.AX,ASX,0.0,0.0,-0.42317,0.416,25.535197911129067,26.853586987495824,11.22516088500791,3.1619715618255375,1.5248086751466166,3.628601921024547
100,LOV.AX,ASX,0.690537,0.742709,-0.14448,0.24634,82.5349186711175,26.937884105637043,20.58462008329189,17.0212462942023,1.893923544342743,1.6146393972012918
101,DXS.AX,ASX,0.694662,0.547729,-0.01024,0.892,4.928311024530991,30.625042284334437,4.481482556890459,0.8378055464191638,0.10140675628897805,5.631917025862069
102,TWE.AX,ASX,0.360337,0.440433,0.06848,0.29286,32.98960974985753,56.95223685589519,9.66794828762046,1.8017382145718783,0.8335256823393636,3.160556257743363
103,EVT.AX,ASX,0.905433,0.903552,-0.65124,0.578,24.857233968586193,15.65075820489867,14.435727644419684,1.4880394199700366,0.6577349034717305,3.333333333333333
104,SUN.AX,ASX,0.0,0.0,0.18429,0.4827,27.76853297222116,34.80290062401056,12.123436890165443,1.0334795374520096,0.25527448195187163,4.013377926421404
105,NCK.AX,ASX,0.632784,0.622386,0.25545,0.264,32.51592479279224,30.547778856877322,8.589022960613836,9.588763639377305,1.4542591161038834,3.9993601019036955
106,TNE.AX,ASX,0.868855,0.868288,0.05984,0.12589,243.086533929777,45.90474797549411,30.955051448694142,26.730477124586088,1.7557987051542987,1.384180790960452
107,SGM.AX,ASX,0.130792,0.123508,-0.86429,-0.44938,34.660596870063905,88.279776,-15.666331144631766,0.8906802804822681,3.6080284457752407,0.9784735810502284
108,WLF.AX,ASX,0.0,0.0,2.72881,0.0,,59.16213277552507,-5.576267178570657,-891.4682261564163,5665.676811594203,
109,QBE.AX,ASX,0.0,0.0,-0.51933,0.06601,-1450.863477453581,16.577326869806097,-92.06792307692308,1.4184439440625742,0.6407209210739685,3.4904270985108816
110,PPH.AX,ASX,0.64713,0.650489,0.03432,0.02339,2944.673213573183,-469.23980419032705,68.80692775927416,45.266484321873826,1.654144358296492,
111,CWN.AX,ASX,-0.042228,0.22429,-0.20482,0.322,36.59171675770873,14.843776548260529,11.790516880116352,1.193609106366868,0.7209802115604678,3.579952267303102
112,AUI.AX,ASX,0.926382,0.935827,0.13374,0.19681,54.00249674196926,30.64686700251904,10.61560333670374,1.102578549085208,0.09430832862767412,4.358353510895883
113,BAP.AX,ASX,0.455577,0.475335,0.11153,0.1585,95.4972372818949,193.34039588563456,14.165490487084869,2.5455330639114426,1.642490001291692,3.0525030525030528
114,CNU.AX,ASX,0.678571,0.699793,0.03715,0.06,785.5035920341355,25.696969545454547,43.07301561904762,4.878820539374326,0.34190003544842257,1.73611111125
