,Symbol,Exchange,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM
42,TNSE.ME,MCX,0.998806,0.998505,79.63235,79.4544,0.08974975844866372,13.764884704282952,7.038146041827813,2.666816508350213,6.481878327152232,
43,INGR.ME,MCX,0.235909,0.238047,5.84238,-36.28688,0.17537100403433087,-9.889460058408991,-6.358477961088697,3.9006662921448862,0.5028491062983075,7.644957983193278
44,LSRG.ME,MCX,0.292946,0.298167,25.67845,55.93769,0.07185221671573468,4.958966091746136,4.019247304104478,1.0839458431367852,0.9503612377789037,5.537098560354374
45,IGST.ME,MCX,0.121847,0.101773,167.89555,-617.02571,,,,-0.20713136380769182,0.0,
46,AVAN.ME,MCX,1.0,1.0,23.90887,1.42845,6.912933138439756,25.473397130175176,9.874786622884528,2.383796563788269,0.1616142896435038,5.1078787878787875
47,AGRO.ME,MCX,0.227608,0.214958,178.77002,119.87999,0.011643817369733217,2.08764582896799,1.3956345198418063,0.1809910015999273,0.5876281178327287,0.06794564348521183
48,MVID.ME,MCX,0.239919,0.224884,14.1154,31.30097,0.2820548669129561,3.6998664637744167,8.827102319033859,3.439458413926499,2.129124993544611,4.980597014925372
49,VJGZ.ME,MCX,-0.244814,0.160497,-81.35045,43.86563,-0.7607346227541859,3.6549545988060306,-33.370106115988534,0.3444570340618656,0.7836994599983912,
50,PIKK.ME,MCX,0.25176,0.299934,27.55651,56.73301,0.07967546033096705,13.18496199834091,4.520228422906286,3.129076761142785,1.0624488269931769,3.774933510638298
51,KMEZ.ME,MCX,0.740298,0.530332,13.26887,-6.10636,-2.2359469748664083,5.913764037643553,13.653495473152258,0.5150404335716217,0.6785345133097691,
52,UKUZ.ME,MCX,0.227134,0.293253,-277.32803,18.98631,-0.10793619761551203,2.268093840684094,-2.049310572132003,-0.745207433411824,0.5387258617344977,
53,SFIN.ME,MCX,0.630573,0.798685,42.50219,36.12442,0.06701181655500153,-3.4522557780708643,2.656398345601147,0.5806950538306348,0.062383806304714434,
54,TATN.ME,MCX,0.860544,0.878313,7.81875,11.21813,0.6966694657484752,8.823450537744929,7.8153253438829395,1.1956712220532542,0.687222501156758,5.806912991656734
55,GAZA.ME,MCX,0.181255,0.177447,122.17808,49.87479,0.03582174922619697,2.3432508824829026,1.7866023283998502,5.8326182508436455,2.8166124549306972,
56,ROSN.ME,MCX,0.391723,0.403966,4.35443,-14.71976,-0.8872949496972934,12.367953431372548,14.017013888888888,0.9622663996948894,0.574863560863719,4.714938030006524
57,KROT.ME,MCX,0.091303,0.060401,38.73012,-1.23829,-2.643816374907278,5.214550597436043,3.2738007267842177,0.40572247277259815,2.4678773335104776,0.05578800557880056
58,MTSS.ME,MCX,0.625457,0.626204,6.64401,10.00636,1.0577106234368057,8.667223825608245,10.607223394306889,20.885719409956884,0.521107126868814,10.555555555555557
59,MFGS.ME,MCX,0.928075,1.022669,-77.2958,11.25911,0.3421195527299746,2.5891105748513317,3.8519617899730734,0.18030675877632596,1.1095621789922758,
60,RNFT.ME,MCX,0.301131,0.260008,43.62245,39.2483,0.05766962523835936,4.231521945658369,2.2634347130116623,1.434077079107505,1.3020855261984194,
61,SVAV.ME,MCX,0.109356,0.237572,7.52845,-3.79341,-16.713083576923076,5.708452447945977,63.399499999999996,0.5410090666666667,1.4981680470457834,
62,SIBN.ME,MCX,0.630796,0.611904,4.67105,-2.92624,-2.3172435732604284,8.34224853049696,6.7808106766497405,0.6606158778359845,0.5642710133721459,7.130778917071416
63,NKHP.ME,MCX,0.255224,0.114081,7.07104,9.44163,0.5328247599345276,10.222116003650543,5.0307353171586575,2.5293521385727638,2.640110078900429,2.8538011695906436
64,AQUA.ME,MCX,0.443461,0.407975,-4.65421,25.91851,0.15759360715204973,-62.97860672300909,4.107053393742729,2.393039575779089,1.2582054217536038,
65,LNTA.ME,MCX,0.233683,0.215195,92.17583,21.14437,0.07924219955341381,0.9545960347294986,1.6680089894957855,0.24427984556811863,3.2199910269224157,
66,RDRB.ME,MCX,1.0,1.0,1.41368,4.69703,1.7452321499746979,-6.835094517024443,7.994336926600686,0.980445678407306,0.12201391788587064,3.130232558139535
67,CHEP.ME,MCX,0.301612,0.285569,14.63178,18.86841,0.20764723076135408,4.560989266657305,3.9178680492732645,8.520746343782791,2.414381352110722,8.470588235294118
68,NFAZ.ME,MCX,0.103633,0.037583,52.6429,-12.95215,,,,5.204010367577758,0.0,
69,SBER.ME,MCX,1.0,1.0,7.76744,5.5907,1.2337861198257354,11.081702232033358,6.897725190839694,0.9375409836065574,0.07319182050062686,26.69648805558199
70,NSVZ.ME,MCX,0.31358,0.385808,4.91112,1.13935,17.374692661899132,4.455638382839539,19.795893883068604,0.44569181809708414,1.3387732776315564,
71,ABRD.ME,MCX,0.209019,0.428514,-5.90884,13.88058,0.8501265701244862,-34.630658011865435,11.800246930299194,2.247368752307088,0.9944935080633156,
72,NAUK.ME,MCX,0.324083,0.285096,6.08122,0.19221,,,,1.1058947695752805,0.0,
73,UWGN.ME,MCX,0.129018,0.223471,10.25891,16.76772,-0.19018378642173348,26.08496994334975,-3.188948448358928,1.9925677887111946,0.8380734573825044,
74,NLMK.ME,MCX,0.349126,0.306878,0.01285,0.04822,23484.525782497032,1812.318152715493,1132.449626779318,202.55740077575757,0.9396841066140178,11.32976245924546
75,YRSB.ME,MCX,0.999233,0.0,-3.13527,1.88947,6.489315094004211,15.882062308431314,12.261338301451143,-175.64685049329623,6.407904920332366,
76,GAZP.ME,MCX,0.668788,0.627046,6.32068,-4.92581,-1.9708678265415538,10.593915080030934,9.708110761340215,0.28118445558001437,0.2940305410929534,9.277973943747718
77,ELTZ.ME,MCX,-0.166797,-0.588484,-61.3255,-114.18091,,,,6.204925770187934,0.0,
78,KAZT.ME,MCX,0.289257,0.231807,8.7839,-10.89766,-1.6214395034141256,2.998004827130989,17.58575995727637,0.8055367524691923,0.7786830486813059,0.6793478260869567
79,MOEX.ME,MCX,0.959531,0.944944,3.01863,2.61785,5.302927066983197,-26.094643042218454,13.886447398752866,2.6140517294726724,0.010230987888797331,5.383936451897617
80,KBTK.ME,MCX,0.014154,0.095789,-10.81198,0.16129,-36.75370388757218,7.745518288288288,-5.942134116630669,0.9982612830188679,1.6340097754129803,
81,PMSB.ME,MCX,0.068828,0.064491,17.98478,9.10293,0.31546097301012394,-20.935635075178155,2.8716206002115134,2.659694708790733,14.393277790312888,8.95977352716144
82,KBSB.ME,MCX,0.998916,0.998347,-14.01869,-4.69576,12.38933155680465,-3.8298251941035524,-59.06693229222377,-2.988072692051708,8.545159762619345,
83,ETLN.ME,MCX,0.24857,0.223851,-2.5326,5.22793,77.22710416736794,6.154343225536796,403.7381507419355,0.7141594647557821,0.9142835465496312,
84,DSKY.ME,MCX,0.289745,0.318452,0.52258,6.26505,1.4768091578509748,196.34105280280372,9.260962155565352,-23.414313346224578,2.402640442160715,7.047918852745715
85,RASP.ME,MCX,0.342342,0.423888,0.1523,-0.00439,-33137.541052890025,405.66086528125,145.58296473644862,68.023481339738,1.0594227504244482,2.481150271786779
86,MSTT.ME,MCX,0.128567,0.080568,-7.29939,-9.12069,2.5063079311145273,0.6790493362739359,-22.859256896551724,18.830726985507248,1.90231624385068,
87,TUZA.ME,MCX,0.082137,0.052518,-2.24367,0.27859,,,,27.24481915304415,0.0,
88,PRTK.ME,MCX,0.156051,0.132332,8.09389,3.15363,1.316799752952379,3.51943190354131,4.411556047780451,1.2485308351760056,3.5592017301127243,
89,RTKM.ME,MCX,0.745331,0.750619,3.14005,3.16577,3.503067628616682,93.00197457686227,11.089903975198492,1.2086408961802007,0.46659913946477416,5.306728932286139
90,GAZT.ME,MCX,0.0,0.0,0.00595,0.03971,1507.2862787219274,62.04329330414236,59.853002328613876,1.0311889224703343,0.0,1.4941176470588236
91,NKNC.ME,MCX,0.209279,0.214512,2.50022,5.03211,0.7272455630488811,27.078587040979244,3.6611818850139115,1.1478395207622085,1.4324078584185744,10.875299760191846
92,KZOS.ME,MCX,0.412504,0.382446,10.43127,2.51749,1.7215354809120273,30.096926494201604,4.333941950608561,3.6749344661383874,2.6541809594401253,12.02857142857143
93,ROSB.ME,MCX,1.0,1.0,-0.3765,5.05791,1.8633654719657293,-3.3086151149312943,9.425393938907542,0.645493824489773,0.05373905443197433,
94,ALRS.ME,MCX,0.337918,0.519284,0.0265,0.37776,47.8210675236651,75.12683046131878,19.157864766884437,2.2641796302469523,0.34565428730764014,3.533046749059645
95,KUBE.ME,MCX,0.0,0.977294,-4.74171,-0.12232,-116.51177664845139,7.038717214228729,14.251244749349214,0.6675441773880407,0.6700969506680006,2.754240231548481
96,VRSB.ME,MCX,0.998989,0.998692,3.11204,1.36529,8.94276015534994,11.29773646889147,12.208441923892808,7.295502875917318,9.718889801559593,2.5611061946902653
97,ROST.ME,MCX,0.233713,0.150763,-17.72319,-9.44066,0.21786780773944428,-4.686394957491,-1.9858859894305962,-0.808494278059196,1.396165579453935,
98,KMAZ.ME,MCX,0.137554,0.13159,0.52034,1.09158,-28.437398861814795,32.18469366715758,-31.04177130681818,1.056868915487849,1.743742086731658,
99,ALBK.ME,MCX,1.0,1.0,-0.55491,1.7248,13.290078520299442,-5.504411086859265,22.922738724497357,3.066086268675877,0.15632793457986296,
100,AFLT.ME,MCX,0.604093,0.613952,-32.88201,-18.68743,0.10117275892021098,2.0731677292299477,-1.890658792730815,-0.5977291117313059,0.5286443440027058,
101,MTLR.ME,MCX,0.320439,0.388895,113.63752,-88.59441,1.9260908473420626,1.519246444560471,-171.4686647892857,-0.102650382157121,1.400945462695995,
102,TRMK.ME,MCX,0.20859,0.230908,0.526,-0.03635,-2847.1192824969858,2904.2171270515814,105.97760674383618,1.3268865609935727,0.16994320020557946,
103,VLHZ.ME,MCX,0.098582,0.113315,3.22318,6.33389,0.38251057072070543,-2.178130023698024,2.422781168468971,0.6602347163927351,4.135109221647086,
104,KGKC.ME,MCX,0.876263,0.767569,-2.02065,2.34109,23.659646809103474,16.186815796047956,55.38946811689228,1.376965153060414,1.5654092948668865,
105,CHGZ.ME,MCX,0.028508,0.030652,0.24326,0.26522,136.6256962386843,-47.34332536701945,36.236176439845295,0.49966165210341407,0.020532277081955777,
106,YAKG.ME,MCX,0.54032,0.584979,1.69269,-0.21702,-74.59912778872203,34.93238474933036,15.784104550595224,3.523605673106027,0.44475461312099707,
107,SELG.ME,MCX,0.434625,0.518193,-4.57686,2.78293,-10.974946207681475,24.288087907299424,-26.980540247902596,2.566011452390561,0.5158085555996968,4.86080424215643
108,GTRK.ME,MCX,0.235071,0.137152,4.49843,-0.03956,-89.70592648609198,11.864757178605243,3.5524271196589976,0.5002115456798913,1.7825917399264362,
109,BSPB.ME,MCX,1.0,1.0,4.33036,3.25814,0.7570252581590999,-1.0937964125928878,2.5696640023584987,0.24664550149275757,0.055436070447299986,
110,RUSI.ME,MCX,0.0,0.0,1.35,0.27738,142.10558990194394,-8.139043563450983,39.61968460359455,0.9461646349338981,0.17850708479565064,
111,MAGN.ME,MCX,0.217666,0.278947,0.0051,0.01172,63641.40659261341,849.3193588050315,746.0871715469614,83.54822316972573,0.9395042711104887,10.382016273617431
112,SNGS.ME,MCX,0.909676,0.93402,3.40671,-0.4351,-2.8928729382694867,7.224082138164015,1.2586813933332777,0.2706060998223447,0.5935642996748607,1.9287833827893175
113,RUAL.ME,MCX,0.123288,0.164556,-0.00816,0.06319,5385.749272791551,-8019.216311185485,340.30897419130736,83.1701925884075,1.10405453893075,
114,IRKT.ME,MCX,0.28736,0.116559,-50.74616,-1.18737,0.42045731451063745,21.302142533559593,-0.4991951894013204,-1.0381754149374844,0.8780598485469335,
115,OBUV.ME,MCX,0.562491,0.54205,-2.70385,12.07725,0.11836276558437465,-2.0729958017487777,1.4292186687115518,0.24230960253734996,0.8438047541768012,
116,ISKJ.ME,MCX,0.846827,0.749121,0.96579,-0.62067,-41.517021644034514,-36.0405717373152,24.56368424576517,10.18083851721666,1.0335055817432228,
117,RAVN.ME,MCX,0.739442,0.709728,-0.06594,0.02408,-3932.136640847224,223.13511029411765,-161.94585568789168,44.328717146365825,0.23550931738263348,
118,AFKS.ME,MCX,0.535884,0.548107,0.062,-1.09,52.18115946714048,3.694423196153609,-56.87746383032028,6.591111814939653,0.43302103710307976,0.508130081300813
