,Symbol,Exchange,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM
40,ALKYLAMINE.NS,NSE,0.558916,0.540383,25.81,24.17547,1.203564815672031,99.60308529040404,29.023535711838395,11.760886080903234,1.240514169165015,0.6480881399870383
41,LTI.NS,NSE,0.83738,0.797404,23.74,24.29751,1.4144487121425426,284.6548133639456,34.40921932687077,9.137835517193013,1.2221503916561614,0.9032695130409536
42,MAHSCOOTER.NS,NSE,0.631206,0.491151,1.27,93.74996,0.19253522996551659,7550.831306046512,18.06793922183696,0.395438635125103,0.001870399927622677,1.7582108446444897
43,FINEORG.NS,NSE,0.389934,0.414567,9.34,11.21,4.735962572539471,112.20021100108518,53.07571830994952,13.364879380155493,1.2059092567111755,0.25943221406863837
44,ICRA.NS,NSE,0.0,0.0,17.47999,35.94998,0.7938007984440096,124.77982559433963,28.538487624267077,3.7703490286050165,0.3709763469773868,1.9637077711916795
45,APLAPOLLO.NS,NSE,0.161271,0.159788,6.72,22.65,1.5770654474622283,-85.06590635992059,35.88626249679771,5.371229997861594,2.0702320554312115,
46,TCS.NS,NSE,0.917454,0.911043,19.92067,18.67612,1.7537951552493496,120.57566722476581,32.754094789996735,10.552287809300273,1.1863521192221773,1.0465724751439036
47,TORNTPHARM.NS,NSE,0.739786,0.728759,18.98,18.54456,2.1813965809431957,56.020716134803926,40.46392412810254,9.477673497373123,0.5679889783220863,0.5549594879573791
48,AFFLE.NS,NSE,0.440442,0.449645,7.36,6.1,16.293366182474973,57868.75752,97.67428410037134,30.303199535693558,0.8930544514606551,
49,ALKEM.NS,NSE,0.633709,0.563497,35.3,15.78574,1.4718037937412096,270.6251295166524,23.23993126069771,5.143953931374347,0.8546784628489651,0.9431115135053568
50,NIITTECH.NS,NSE,0.949669,0.976922,12.71,18.11731,1.6056663103817277,64.39232028585961,29.0156547517763,5.282507894095556,1.243735100877958,1.5393782898003774
51,CERA.NS,NSE,0.476013,0.555247,0.35407,28.63,1.2484188367924614,60.62380260779643,35.746161679020304,4.434420573940437,0.9009166432867449,0.4946915788272004
52,AMBER.NS,NSE,0.161332,0.166438,-7.14,19.98,4.739933763592027,-78.92528328875515,94.7538044131243,6.27609053982439,1.0287588824251852,0.14204860725779606
53,BAJAJHLDNG.NS,NSE,0.983712,0.927192,61.0,32.45921,0.2683680468924391,48.88864822225753,8.711799625914018,0.9419373648695375,0.012357394145951503,1.7028885246599548
54,HDFCAMC.NS,NSE,0.9913,0.992019,14.17,11.73608,3.345525496208709,128.0501468885465,39.17007902590772,12.3751575223242,0.44338068049946616,1.1982197877439231
55,JCHAC.NS,NSE,0.351028,0.397912,-8.5,2.6,-742.0801900242311,30.003508132292918,-1952.572052671875,9.074871562990182,0.9564223803241019,
56,JSWHL.NS,NSE,0.0,0.0,8.56,8.69369,2.963034925267865,37.6343616521859,25.76552108928578,0.38368702422661766,0.015771409161024305,
57,JUBLFOOD.NS,NSE,0.77975,0.743583,-5.6,2.51,88.50191797301379,122.85438049148638,222.1808390627452,26.62221914587161,0.9987678323580341,0.2650527896806114
58,TEAMLEASE.NS,NSE,0.0,0.0,10.00211,-17.20059,-6.743924885250394,-243.64017982345527,116.09058755313875,6.754435026900568,4.051716260702705,
59,APOLLOHOSP.NS,NSE,0.439314,0.496614,-14.97,15.76529,,,,8.952536499655595,0.0,0.15119795301232847
60,EICHERMOT.NS,NSE,0.387577,0.43669,-2.02125,111.39455,4.046151350985515,61.87744700748129,45.09754333618581,5.9664635459821875,0.6096378071153408,0.5730396314209091
61,HINDUNILVR.NS,NSE,0.518777,0.538052,8.08,6.99858,11.494751774060909,133.7173885575,74.13569835402684,61.748216857273064,1.9922592169900264,1.594896331738437
62,RELIANCE.NS,NSE,0.447062,0.337776,20.63,10.14515,3.2414792823728966,34.731968511412404,32.07901938306617,3.006220577129735,0.4638674345900001,0.3059399416360727
63,DMART.NS,NSE,0.142195,0.135885,0.61,4.20784,32.549316651348384,475.920439535175,134.3598270579915,12.34587208104161,1.8994671447321025,
64,PIIND.NS,NSE,0.420243,0.467961,10.52,8.03,7.5331684581863145,137.7964399,60.294546130069925,11.522057324309877,0.8692719181973111,0.18332645859113617
65,LALPATHLAB.NS,NSE,0.714662,0.761305,3.44,3.92507,23.447515665735278,252.29620055842523,92.42039698068436,17.49790556037521,0.9176682631087982,0.548195523069895
66,ASIANPAINT.NS,NSE,0.447428,0.45841,2.28,4.81355,18.526140009718112,206.91935799509704,89.31127665229391,19.997122599958935,1.1160288880621636,0.567563732677482
67,ORISSAMINE.NS,NSE,0.0,0.0,-47.12003,-24.2,0.6729911054842548,-12.915723760932947,-16.28940110074948,21.886470402222837,0.0,
68,IPCALAB.NS,NSE,0.718691,0.660455,35.24,6.57,4.191410364021172,163.91280546095308,28.476301956502894,7.244285556777708,0.9705484778025145,0.24087679152113695
69,AKZOINDIA.NS,NSE,0.448046,0.449885,-4.45,11.85991,4.857421898964473,144.99193379009435,57.6342936815625,7.448697083239096,0.9461733597041878,0.6912044237083117
70,WHIRLPOOL.NS,NSE,0.359574,0.38055,1.24,7.27711,7.047233656134156,89.620083427549,51.232985590682695,10.111573614676143,1.6098934240310807,
71,NAVINFLUOR.NS,NSE,0.545513,0.573086,55.00134,9.18,2.7259193766047867,60.237918529845906,24.970278593763464,7.224657772314819,0.6518477559049437,0.5345514627271843
72,HDFC.NS,NSE,0.734841,0.536564,20.78,23.6109,0.6856019784483353,-17.34729227110387,16.228336176862857,2.816855239046891,0.14874257231213397,2.0500305064063453
73,GARFIBRES.NS,NSE,0.765237,0.686623,8.08,16.3122,2.0757679080522493,373.4733283104631,33.868360861023575,5.891667021498968,0.7334123004797918,0.5024873121953671
74,VMART.NS,NSE,0.308044,0.28537,-18.51999,-4.65,396.20114033589084,-281.278849273021,-1840.0169902245707,7.587688182059255,1.051805102742799,
75,VAIBHAVGBL.NS,NSE,0.64272,0.604307,16.16,12.09606,2.474247406155595,62.76166533279548,30.04772980131683,8.283438484145067,1.9220554059774104,2.4047737966930414
76,JKCEMENT.NS,NSE,0.639412,0.681068,6.76624,20.81,1.1261484823260157,103.78841995648871,23.92123464323793,4.96337424905042,0.9510748710813445,0.3856338535105535
77,METROPOLIS.NS,NSE,0.7195,0.741325,0.5723,3.05999,24.039623477342754,-1578.67605369515,73.48706778057547,18.280812860879003,1.3287578813814946,0.4236727128293393
78,CRISIL.NS,NSE,0.0,0.0,9.15,12.16,3.0839286689411716,181.09397514361555,37.48214643877493,10.756028342308033,0.8630458863415126,2.452516554486743
79,MCX.NS,NSE,0.8103,0.821903,11.09,12.87,2.3834251471196097,558.5820011435675,30.680632205912474,5.080170928638047,0.16351449195866335,1.6984657193002324
80,ZYDUSWELL.NS,NSE,0.556544,0.538873,15.47,11.99351,5.72464031759298,366.4417178530873,68.60435562782355,2.9839185615171675,0.30125874826465915,0.2791892344631191
81,LTTS.NS,NSE,0.0,0.0,11.1,19.46949,1.2625546262832765,73.85118183127317,24.489249665869654,6.068213369824289,1.2624858244499886,1.2370769638596801
82,HESTERBIO.NS,NSE,0.875518,0.934553,5.94,3.29192,22.382163096353977,98.6315957267951,63.763343027889896,8.402753131809405,0.4639123736372757,0.3758114110010249
83,AIAENG.NS,NSE,0.6074,0.56176,13.71,15.02,1.8483240274959907,206.83098458778136,27.763104259840592,4.344735130926372,0.6794404856023075,1.583067045820996
84,GALAXYSURF.NS,NSE,0.341969,0.363695,15.93,17.71,1.4155681430945808,18.58259839095366,25.06886486579902,5.502119860735191,1.4009878859791938,0.3621657511921289
85,HIL.NS,NSE,0.47756,0.467893,67.17999,31.7011,0.33865644436572817,18.243623419970632,10.746051332151813,1.6727509281722894,1.1530183000572176,1.2050733588407194
86,SUNCLAYLTD.NS,NSE,0.433919,0.371822,-77.41999,4.55253,7.964137909327436,-8.868104225352113,36.253409190611976,1.341846772425775,0.8040277312840516,1.8974170645121802
87,NBIFIN.NS,NSE,0.0,1.000014,3.95999,6.84697,,,,0.2326547625342209,0.0,
88,PILANIINVS.NS,NSE,0.801643,0.721705,10.43,47.92517,0.21085980619208738,5.325417891281817,10.104624305363709,0.2540565995056453,0.02776811240559789,
89,VSTTILLERS.NS,NSE,0.329869,0.328715,19.75802,-3.91225,-14.82459625447774,71.2045202212581,57.997524564570945,2.3665118194857313,0.7551585979149386,0.9492168960607499
90,ACC.NS,NSE,0.632378,0.6545,14.39,17.16,1.5199830714758922,73.85594214152543,26.07720279084381,2.5691901149428675,0.7858805662787934,1.7282350399654354
91,AJANTPHARM.NS,NSE,0.770877,0.739574,16.93,14.80085,1.8880338777248704,82.0447994940197,27.94074037437853,5.384479024229761,0.7967390747554005,0.8108023825116164
92,GLAXO.NS,NSE,0.603247,0.639779,6.54,8.13822,34.832018534967965,530.1898221820809,283.8003039573632,14.106517557159162,0.9838814737233543,1.319696469811943
93,PIDILITIND.NS,NSE,0.534676,0.553629,0.53,3.1,28.52939900527147,147.8260475227708,88.94492883019133,16.974277917860856,0.9418562663524948,0.4676643506146446
94,TATAELXSI.NS,NSE,0.961753,0.953145,11.06,13.18432,2.640743872620635,97.78520146729733,34.80797536768606,8.819221869466062,1.1869402282852743,1.068825910931174
95,AAVAS.NS,NSE,0.994715,0.999582,6.32,7.54898,6.115236831904843,-19.981706283249217,46.200731953958815,5.585960338625698,0.12255646322954054,
96,SKFINDIA.NS,NSE,0.389623,0.377526,-0.05057,15.25722,2.299587895735544,45.69900018583907,34.99615559772296,3.872032331714998,0.9581389509832507,
97,COLPAL.NS,NSE,0.661394,0.646562,7.29,7.5186,6.108783143438429,59.701126609204245,45.87364932776369,24.33121438396135,1.720773950604189,1.9624334174376226
98,VENKEYS.NS,NSE,0.317687,0.017144,33.34999,-68.66,0.7316738691864715,20.389629712188526,-50.241367453593526,2.5244977089126226,1.8138393981523537,
99,MINDTREE.NS,NSE,0.932156,0.921044,12.93,12.51145,2.3722072316904037,133.64707152726183,29.69341884704473,6.443194846153846,1.442167233925122,0.9600827148185075
100,SWARAJENG.NS,NSE,0.24797,0.24242,6.45,13.05565,2.1146151162567244,25.564705760479043,27.56071193082234,7.239347864405486,1.9291172890170512,1.779422755258194
101,LUXIND.NS,NSE,0.302553,0.322134,12.35,11.94,2.105542287826037,115.16914712685292,25.4689686083629,6.933585711189334,1.404600246600166,0.7255840951966332
102,TVSSRICHAK.NS,NSE,0.361789,0.434955,-48.62002,31.59999,1.901948311800622,6.697966536644389,60.10853526887281,1.5605271190968402,1.0582168048508849,1.3239798438889436
103,SUPREMEIND.NS,NSE,0.251089,0.368594,3.19,9.23348,4.662380821274322,71.85974377276514,43.04104573185513,8.009415937205631,1.4173119545452033,0.2806131397102669
104,BASF.NS,NSE,0.146652,0.19517,-6.7,9.32657,-34.95750877709527,-96.02542161533626,-324.3661269426751,4.409069011702573,1.6794911187672836,0.21358393848782575
105,BALKRISIND.NS,NSE,0.604693,0.555211,6.81,13.69103,2.1421129585081573,40.01113259903094,29.350773965462558,5.3586195641617484,0.6692162465932548,1.2957097610135329
106,INDIGO.NS,NSE,-0.3914,0.344752,-73.92,-22.63,0.542259475449532,68.08066288194894,-12.272009596104937,8.938139475054186,0.6437525898980544,
107,BATAINDIA.NS,NSE,0.405301,0.588087,-7.85,2.98654,46.07236419667208,85.63430509811599,137.68732245013572,9.239723076484427,0.618475380439544,0.8812837366430433
108,KOTAKBANK.NS,NSE,1.0,1.0,9.56,9.74215,3.2257507597109383,-173.76845650308917,31.713606006396013,4.0216495947625575,0.07939450144624056,
109,IRCTC.NS,NSE,0.295728,0.511639,-1.53999,22.27865,1.3437817886904608,193.42834708262575,29.97731073697662,16.024068974345575,0.960909192340714,0.7508916838746011
110,BANARISUG.NS,NSE,0.299476,0.354222,10.22,24.98297,0.6415328897546243,-530.35882085209,16.030991910229645,1.2937256112841526,0.6877437262743517,0.7600805685402653
111,PEL.NS,NSE,0.896839,0.836432,20.71,-73.86,-0.4123599096909586,-4.188543695462884,29.3293192601091,1.030626836705255,0.26177495288256697,1.0632238465919879
112,ESABINDIA.NS,NSE,0.334969,0.392102,4.66,11.73909,2.8361761556718705,39.19605444539574,33.30872468310429,6.099613979718727,1.3952896105874926,5.227977146271332
113,MPHASIS.NS,NSE,0.0,0.0,14.67,18.82733,1.0839976248439034,75.85865377085769,20.417461702836135,3.9696018354585627,1.0231286021396686,2.689618074233459
114,NILKAMAL.NS,NSE,0.419195,0.460572,-19.4,21.28488,1.1190344099992804,-279.66886502145917,23.82057324433299,1.8941011967642782,1.2715276520915164,1.144950767117014
115,SUNDARMFIN.NS,NSE,0.437154,0.451496,24.44,17.76,0.9089358043106258,-14.781974748339856,16.140870569997062,2.153286249260895,0.1111567310829091,0.9962067512165216
116,SIEMENS.NS,NSE,0.378765,0.37489,-0.05,4.94,13.715655682342854,200.599591002045,63.41686061546419,5.366912142864959,0.7153796649613542,1.0846827303013866
117,SFL.NS,NSE,0.436071,0.459954,2.42,6.45201,5.269346389812041,-214.3164461237785,35.66401208401716,6.4382832831707475,1.1677851690573786,
118,VINATIORGA.NS,NSE,0.633562,0.596586,7.03,7.26,5.458466401455841,64.00717114294443,39.60950135977584,10.02358640652453,0.6656031912992991,0.441076225991419
119,KICL.NS,NSE,0.0,1.0,10.47,10.86,1.154509461657754,36.06562028457975,12.540017085854982,0.27132844890381025,0.020490773527796283,
