,Symbol,Exchange,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM
80,CAT1.DE,XETRA,0.289287,0.318289,0.84114,1.98149,9.41801449636795,101.73440832249676,18.88791887976823,5.696356487549148,0.6077632369459028,2.1506124721603563
81,A4S.DE,XETRA,0.553114,0.632849,-4.312,15.88144,0.4384473405979622,12.896825396825397,7.141430283659608,2.75,0.07883048637202876,2.132867132867133
82,PER.DE,XETRA,0.560861,0.624589,-2.6857,3.89425,5.230832199177564,50.57398548765432,20.64302095212766,2.639492799291237,0.559238699444885,0.837770678026269
83,DB1.DE,XETRA,0.870758,0.887811,1.39945,2.0,9.624397596501217,45.75118805748353,19.266726050738214,4.429288864490007,0.01944711769063068,2.069211559043881
84,BCO.DE,XETRA,-0.099178,0.00828,-4.19492,-1.10974,25.10609541119381,-32.69417821782178,-27.836560590094834,-6.792722036513242,0.425211208802004,2.9373927958833623
85,DYH.DE,XETRA,0.317824,0.26026,3.35052,0.56149,35.86423542961346,52.79910913140312,20.193185689948894,5.654348863094292,1.763625,1.4184397163120568
86,TGHN.DE,XETRA,0.080597,0.086624,4.31288,5.98391,0.9717013079693028,7.172249635062804,5.8155443200748165,1.9230871374106664,4.238808331332578,2.536231884057971
87,VOW3.DE,XETRA,0.0985,0.170887,-2.96233,1.0433,11.518159681879235,10.916011491326211,12.01686509787234,0.5669961078891954,0.4469038666434784,
88,ZOE.DE,XETRA,0.711886,0.701434,0.78854,0.88309,45.24866437423884,127.93426877470355,40.03385281385282,21.70849765258216,0.4851174535159538,0.5908419497784343
89,CBHD.DE,XETRA,0.672098,0.678001,4.68735,5.01881,1.4054748324644373,15.730186440677967,7.050501392757661,4.376364350833072,1.3948178745775441,12.987012987012985
90,SBS.DE,XETRA,0.270779,0.294988,0.51552,0.19758,423.0313910154847,-889.3162618914387,82.85324852718836,10.101691191894279,0.7374737003664362,0.6412213740458015
91,AIL.DE,XETRA,0.646513,0.642268,2.28,2.48759,5.6447939035324035,21.035175410798523,14.110121191695693,3.3867713943907467,0.9801541215209936,2.060282334986646
92,AWC.DE,XETRA,0.0,0.0,0.97238,0.68508,53.10535241177065,49.91707526881721,36.381567398119124,3.662265698958662,0.1536923653629889,1.2476606363069245
93,AWM.DE,XETRA,0.453447,0.490275,0.77065,1.05845,25.860516573412955,51.951021582733794,27.827329479768785,5.179699693955624,0.6360697105906474,1.4139216904909881
94,HNR1.DE,XETRA,0.0,0.0,0.85,2.49,5.925629483589985,16.26009449600006,14.934248003445264,1.4308849442635356,0.28652285493090973,3.12256049960968
95,AOF.DE,XETRA,0.716673,0.706456,1.03761,0.95921,38.48327974126098,84.61458888307828,36.91523345602609,45.04395006909675,2.5118853544551634,0.9807692307692307
96,BZF1.DE,XETRA,0.830261,0.82297,1.05661,0.91575,32.60154673211151,66.65387777777778,29.74635867768595,6.82808157328949,0.4157941437444543,
