,Symbol,Exchange,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM
49,BWY.L,LSE,0.231283,0.239202,1.93667,2.2959,128.07455352207694,1068.6117788120946,293.80416322985735,102.74869811773998,1.6573455620994733,0.03957261574990107
50,BNZL.L,LSE,0.0,0.0,0.55489,0.58149,2001.43931911328,3036.302752293578,1162.0681179775281,435.8597165885266,2.910642817560495,0.006262626262626262
51,SVT.L,LSE,0.0,0.0,0.05035,0.61509,2063.994790258067,1235.8001654944144,1260.0417633410673,480.3295006834445,0.33428997287464013,0.04025744167337087
52,CCC.L,LSE,0.129072,0.138102,0.45349,0.55724,2578.4856513119653,2656.5201830655046,1435.2086362946857,496.37081455599804,5.402086174708913,
53,PSN.L,LSE,0.289962,0.303472,0.74366,1.37308,372.6002329986954,2254.118817509949,510.3282064482914,229.8148148148148,1.4894176387416047,0.016116035455278004
54,HLMA.L,LSE,0.0,0.0,0.26224,0.22419,11629.365632430314,9542.543780578513,2607.9001636363637,811.9886058016878,1.3155640416967695,0.002683627410750923
55,OCDO.L,LSE,0.333364,0.340387,-0.08185,-0.08819,61806.77747441477,13228.571651090342,-5658.056628914057,1558.5874472380253,1.2178660878276841,
56,JMAT.L,LSE,0.064957,0.072895,0.40889,0.91524,752.1571049126707,-5201.141922840909,685.1803730688623,162.07524405453256,3.149164515690803,0.023480371464753062
57,WTB.L,LSE,0.0,0.0,0.23524,1.10651,125.6955583048343,1057.2279330850552,111.41677404856557,117.37576444462226,0.5251038272314869,0.012384253112582781
58,LSC.L,LSE,0.755047,0.755783,0.39922,0.77886,1170.9783847177064,2329.2778618421057,912.0304868624421,228.57434713838404,1.6667485222150111,0.02597402597402598
59,CKN.L,LSE,0.965632,0.963627,0.50658,-0.88367,-4046.5427962229674,1000.2861230329041,3567.3469387755104,178.23094570481774,1.2093641042669765,
