,Symbol,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM,Cluster
96,ALQ.AX,0.0,0.0,-0.01617,0.2792,58.98711748849943,53.30381948858447,16.5817279375,4.2445364850468135,1.1930872116828173,1.8181818181818181,0
97,SNZ.AX,0.908422,0.9062479999999999,0.00434,0.36491,19.540852948060024,17.542711490151525,7.101258432351732,1.9694776343278624,0.0895292905799854,1.4211618257261407,1
98,SST.AX,0.6539189999999999,0.794234,0.51854,1.2598799999999999,1.9902819343353628,5.288468636673726,2.5085009196811767,0.3332077170534393,0.7740393609776772,2.147368421052632,1
99,MMS.AX,0.0,0.0,-0.42317,0.41600000000000004,25.53519791112907,26.853586987495824,11.225160885007911,3.161971561825537,1.5248086751466166,3.6286019210245466,0
100,LOV.AX,0.690537,0.7427090000000001,-0.14448,0.24634,82.5349186711175,26.937884105637046,20.58462008329189,17.021246294202303,1.8939235443427431,1.6146393972012918,1
101,DXS.AX,0.694662,0.547729,-0.01024,0.892,4.928311024530991,30.62504228433444,4.481482556890459,0.8378055464191638,0.10140675628897804,5.631917025862068,1
102,TWE.AX,0.36033699999999996,0.440433,0.06848,0.29286,32.98960974985753,56.95223685589519,9.667948287620462,1.8017382145718783,0.8335256823393636,3.1605562577433632,0
103,EVT.AX,0.905433,0.903552,-0.6512399999999999,0.578,24.857233968586197,15.65075820489867,14.435727644419684,1.4880394199700366,0.6577349034717305,3.333333333333333,1
104,SUN.AX,0.0,0.0,0.18429,0.4827,27.76853297222116,34.80290062401056,12.123436890165445,1.0334795374520096,0.25527448195187163,4.013377926421404,0
105,NCK.AX,0.632784,0.622386,0.25545,0.264,32.51592479279224,30.547778856877322,8.589022960613836,9.588763639377305,1.4542591161038834,3.999360101903696,1
106,TNE.AX,0.8688549999999999,0.868288,0.05984,0.12589,243.086533929777,45.90474797549411,30.955051448694142,26.73047712458609,1.7557987051542987,1.3841807909604522,1
107,SGM.AX,0.13079200000000002,0.12350799999999999,-0.86429,-0.44938,34.660596870063905,88.279776,-15.666331144631766,0.8906802804822681,3.6080284457752407,0.9784735810502284,0
109,QBE.AX,0.0,0.0,-0.5193300000000001,0.06601,-1450.863477453581,16.577326869806097,-92.06792307692308,1.4184439440625742,0.6407209210739685,3.4904270985108816,0
111,CWN.AX,-0.042227999999999995,0.22429000000000002,-0.20481999999999997,0.322,36.591716757708724,14.843776548260527,11.79051688011635,1.193609106366868,0.7209802115604678,3.579952267303102,0
112,AUI.AX,0.9263819999999999,0.9358270000000001,0.13374,0.19680999999999998,54.00249674196926,30.64686700251904,10.61560333670374,1.102578549085208,0.09430832862767413,4.358353510895883,1
113,BAP.AX,0.45557700000000007,0.47533500000000006,0.11152999999999999,0.1585,95.49723728189491,193.34039588563456,14.165490487084869,2.545533063911442,1.6424900012916919,3.0525030525030528,0
114,CNU.AX,0.678571,0.699793,0.03715,0.06,785.5035920341354,25.69696954545455,43.07301561904762,4.878820539374327,0.34190003544842257,1.73611111125,1
